domain,name,n_nodes,n_edges,method,level,value,coarsen_seconds,n_nodes_reduced,n_edges_reduced
Biological,Macaque_cortical_connectivity_CoCoMac_CoCoMac95,94,1515,variation_edges,80,0.7063343082900424,0.25350741669535637,76.0,915.0
Biological,Macaque_cortical_connectivity_CoCoMac_CoCoMac95,94,1515,variation_edges,60,0.5965301433890517,0.11717810621485114,57.0,523.0
Biological,Macaque_cortical_connectivity_CoCoMac_CoCoMac95,94,1515,variation_edges,40,0.6602888763834177,0.08193360175937414,38.0,231.0
Biological,Macaque_cortical_connectivity_CoCoMac_CoCoMac95,94,1515,variation_edges,20,0.6415478615071283,0.05569629417732358,19.0,40.0
Biological,Cat_cerebral_hemisphere_cortex_and_thalamus,95,1170,variation_neighborhood,100,0.8662058974436362,0.0,95.0,1170.0
Biological,Cat_cerebral_hemisphere_cortex_and_thalamus,95,1170,variation_neighborhood,80,0.8399351818509183,0.2779050995595753,77.0,827.0
Biological,Cat_cerebral_hemisphere_cortex_and_thalamus,95,1170,variation_neighborhood,60,0.7402398340997206,0.1495076366700232,57.0,405.0
Biological,Cat_cerebral_hemisphere_cortex_and_thalamus,95,1170,variation_neighborhood,40,0.678402747960498,0.1041021179407835,38.0,177.0
Biological,Cat_cerebral_hemisphere_cortex_and_thalamus,95,1170,variation_neighborhood,20,0.8715596330275228,0.08479889901354909,19.0,70.0
Biological,Cat_cerebral_hemisphere_cortex_and_thalamus,95,1170,variation_edges,100,0.8664412510566356,0.0,95.0,1170.0
Biological,Cat_cerebral_hemisphere_cortex_and_thalamus,95,1170,variation_edges,80,0.852541092008313,0.186169670894742,76.0,774.0
Biological,Cat_cerebral_hemisphere_cortex_and_thalamus,95,1170,variation_edges,60,0.8352328231846303,0.12491581263020635,57.0,493.0
Biological,Cat_cerebral_hemisphere_cortex_and_thalamus,95,1170,variation_edges,40,0.8148788927335641,0.08891760604456067,40.0,240.0
Biological,Cat_cerebral_hemisphere_cortex_and_thalamus,95,1170,variation_edges,20,0.8884826325411335,0.05754411406815052,19.0,59.0
Technological,58866954a411221d0e7c6782,96,179,variation_neighborhood,100,0.8583740304510198,0.0,96.0,179.0
Technological,58866954a411221d0e7c6782,96,179,variation_neighborhood,80,0.8584743684081432,0.14745574910193682,78.0,142.0
Technological,58866954a411221d0e7c6782,96,179,variation_neighborhood,60,0.8339376359680929,0.09785591484978795,58.0,109.0
Technological,58866954a411221d0e7c6782,96,179,variation_neighborhood,40,0.9123505976095617,0.0671013561077416,39.0,75.0
Technological,58866954a411221d0e7c6782,96,179,variation_neighborhood,20,0.8928571428571429,0.0657725278288126,20.0,31.0
Technological,58866954a411221d0e7c6782,96,179,variation_edges,100,0.8559458588462778,0.0,96.0,179.0
Technological,58866954a411221d0e7c6782,96,179,variation_edges,80,0.8931431920296932,0.11247284011915326,77.0,139.0
Technological,58866954a411221d0e7c6782,96,179,variation_edges,60,0.88923156001028,0.06975208315998316,58.0,103.0
Technological,58866954a411221d0e7c6782,96,179,variation_edges,40,0.8679421371908539,0.046921476256102324,39.0,63.0
Technological,58866954a411221d0e7c6782,96,179,variation_edges,20,0.9365994236311238,0.030819117091596127,20.0,25.0
Biological,Freshwater_stream_webs_Healy,96,634,variation_neighborhood,100,0.9182240940598403,0.0,96.0,634.0
Biological,Freshwater_stream_webs_Healy,96,634,variation_neighborhood,80,0.8816686722823907,0.21211069729179144,78.0,335.0
Biological,Freshwater_stream_webs_Healy,96,634,variation_neighborhood,60,0.785629099582588,0.12051490042358637,58.0,189.0
Biological,Freshwater_stream_webs_Healy,96,634,variation_neighborhood,40,0.8762399622106756,0.09789063734933734,39.0,147.0
Biological,Freshwater_stream_webs_Healy,96,634,variation_neighborhood,20,0.8751076658053403,0.0934072402305901,20.0,75.0
Biological,Freshwater_stream_webs_Healy,96,634,variation_edges,100,0.918627106741573,0.0,96.0,634.0
Biological,Freshwater_stream_webs_Healy,96,634,variation_edges,80,0.8486419474811225,0.1617360101081431,77.0,560.0
Biological,Freshwater_stream_webs_Healy,96,634,variation_edges,60,0.8703834391907787,0.12124583078548312,60.0,475.0
Biological,Freshwater_stream_webs_Healy,96,634,variation_edges,40,0.8375179340028694,0.07465179916471243,39.0,240.0
Biological,Freshwater_stream_webs_Healy,96,634,variation_edges,20,0.820842255531763,0.050827207043766975,20.0,70.0
Biological,Freshwater_stream_webs_Kyeburn,98,629,variation_neighborhood,100,0.8661554548623215,0.0,98.0,629.0
Biological,Freshwater_stream_webs_Kyeburn,98,629,variation_neighborhood,80,0.875673909491913,0.17741193668916821,79.0,325.0
Biological,Freshwater_stream_webs_Kyeburn,98,629,variation_neighborhood,60,0.7751639028152719,0.1339668999426067,59.0,225.0
Biological,Freshwater_stream_webs_Kyeburn,98,629,variation_neighborhood,40,0.812565445026178,0.11154405400156975,40.0,170.0
Biological,Freshwater_stream_webs_Kyeburn,98,629,variation_neighborhood,20,0.6943335993615324,0.15242664981633425,21.0,50.0
Biological,Freshwater_stream_webs_Kyeburn,98,629,variation_edges,100,0.8671377475355492,0.0,98.0,629.0
Biological,Freshwater_stream_webs_Kyeburn,98,629,variation_edges,80,0.8899777790439292,0.17741660214960575,79.0,533.0
Biological,Freshwater_stream_webs_Kyeburn,98,629,variation_edges,60,0.8648120167096259,0.12409907020628452,59.0,390.0
Biological,Freshwater_stream_webs_Kyeburn,98,629,variation_edges,40,0.8382213812677389,0.07797520514577627,40.0,205.0
Biological,Freshwater_stream_webs_Kyeburn,98,629,variation_edges,20,0.7136859781696054,0.05026624538004398,20.0,50.0
Technological,588f93d5a411221d0e7c6796,105,292,variation_neighborhood,100,0.5581249510072901,0.0,105.0,292.0
Technological,588f93d5a411221d0e7c6796,105,292,variation_neighborhood,80,0.5748997995991985,0.16232631169259548,85.0,190.0
Technological,588f93d5a411221d0e7c6796,105,292,variation_neighborhood,60,0.6846011131725418,0.09534538490697742,63.0,94.0
Technological,588f93d5a411221d0e7c6796,105,292,variation_neighborhood,40,0.7378378378378379,0.07466753199696541,42.0,61.0
Technological,588f93d5a411221d0e7c6796,105,292,variation_neighborhood,20,0.8035714285714286,0.06740116700530052,21.0,33.0
Technological,588f93d5a411221d0e7c6796,105,292,variation_edges,100,0.5607623848153107,0.0,105.0,292.0
Technological,588f93d5a411221d0e7c6796,105,292,variation_edges,80,0.5597523219814241,0.12871472723782063,84.0,194.0
Technological,588f93d5a411221d0e7c6796,105,292,variation_edges,60,0.617122990004346,0.08015317283570766,63.0,120.0
Technological,588f93d5a411221d0e7c6796,105,292,variation_edges,40,0.5255255255255254,0.05781348282471299,42.0,57.0
Technological,588f93d5a411221d0e7c6796,105,292,variation_edges,20,0.625,0.05441178800538182,21.0,26.0
Economic,5847088c8cf714f319c47aae,105,441,variation_neighborhood,100,0.8624951931000385,0.0,105.0,441.0
Economic,5847088c8cf714f319c47aae,105,441,variation_neighborhood,80,0.8142601888879435,0.22211384493857622,85.0,295.0
Economic,5847088c8cf714f319c47aae,105,441,variation_neighborhood,60,0.78290676416819,0.14275514893233776,63.0,199.0
Economic,5847088c8cf714f319c47aae,105,441,variation_neighborhood,40,0.8469464689620508,0.0960033037699759,42.0,126.0
Economic,5847088c8cf714f319c47aae,105,441,variation_neighborhood,20,0.8413284132841329,0.0812226845882833,21.0,58.0
Economic,5847088c8cf714f319c47aae,105,441,variation_edges,100,0.8603211134856704,0.0,105.0,441.0
Economic,5847088c8cf714f319c47aae,105,441,variation_edges,80,0.8754287496102277,0.16733249416574836,84.0,332.0
Economic,5847088c8cf714f319c47aae,105,441,variation_edges,60,0.873730378578024,0.1149712149053812,63.0,249.0
Economic,5847088c8cf714f319c47aae,105,441,variation_edges,40,0.9042316258351893,0.07202653726562858,42.0,148.0
Economic,5847088c8cf714f319c47aae,105,441,variation_edges,20,0.8737151248164464,0.03940136171877384,21.0,60.0
Biological,Freshwater_stream_webs_Martins,105,343,variation_neighborhood,100,0.8629026765647347,0.0,105.0,343.0
Biological,Freshwater_stream_webs_Martins,105,343,variation_neighborhood,80,0.8219043887147336,0.2158211418427527,85.0,251.0
Biological,Freshwater_stream_webs_Martins,105,343,variation_neighborhood,60,0.7214493691362018,0.13122425694018602,63.0,164.0
Biological,Freshwater_stream_webs_Martins,105,343,variation_neighborhood,40,0.7044902912621359,0.09198860498145223,42.0,112.0
Biological,Freshwater_stream_webs_Martins,105,343,variation_neighborhood,20,0.7692307692307693,0.08019575104117393,21.0,68.0
Biological,Freshwater_stream_webs_Martins,105,343,variation_edges,100,0.8670362006432629,0.0,105.0,343.0
Biological,Freshwater_stream_webs_Martins,105,343,variation_edges,80,0.826530612244898,0.22645368706434965,84.0,291.0
Biological,Freshwater_stream_webs_Martins,105,343,variation_edges,60,0.842170160295931,0.10880322195589542,63.0,228.0
Biological,Freshwater_stream_webs_Martins,105,343,variation_edges,40,0.7548928238583411,0.066949846688658,42.0,139.0
Biological,Freshwater_stream_webs_Martins,105,343,variation_edges,20,0.8188824662813102,0.044831136241555214,21.0,39.0
Biological,Freshwater_stream_webs_DempstersSu,107,965,variation_neighborhood,100,0.898176291793313,0.0,107.0,965.0
Biological,Freshwater_stream_webs_DempstersSu,107,965,variation_neighborhood,80,0.8942555448896075,0.24668864673003554,86.0,583.0
Biological,Freshwater_stream_webs_DempstersSu,107,965,variation_neighborhood,60,0.785031704920961,0.1724422280676663,65.0,341.0
Biological,Freshwater_stream_webs_DempstersSu,107,965,variation_neighborhood,40,0.7951506507398823,0.1232074461877346,43.0,200.0
Biological,Freshwater_stream_webs_DempstersSu,107,965,variation_neighborhood,20,0.8641975308641975,0.10217800131067634,22.0,113.0
Biological,Freshwater_stream_webs_DempstersSu,107,965,variation_edges,100,0.8982308954951669,0.0,107.0,965.0
Biological,Freshwater_stream_webs_DempstersSu,107,965,variation_edges,80,0.8653116639380265,0.22547920793294907,86.0,842.0
Biological,Freshwater_stream_webs_DempstersSu,107,965,variation_edges,60,0.8561299852289512,0.14674551924690604,65.0,717.0
Biological,Freshwater_stream_webs_DempstersSu,107,965,variation_edges,40,0.8111363940570204,0.09742849320173264,43.0,364.0
Biological,Freshwater_stream_webs_DempstersSu,107,965,variation_edges,20,0.7903225806451613,0.058742793276906013,22.0,117.0
Biological,Freshwater_stream_webs_Stony,112,830,variation_neighborhood,100,0.8509318797532396,0.0,112.0,830.0
Biological,Freshwater_stream_webs_Stony,112,830,variation_neighborhood,80,0.8298386071927819,0.29493519803509116,91.0,708.0
Biological,Freshwater_stream_webs_Stony,112,830,variation_neighborhood,60,0.8956283598742266,0.1646056268364191,68.0,278.0
Biological,Freshwater_stream_webs_Stony,112,830,variation_neighborhood,40,0.7048799380325329,0.09263781039044261,45.0,115.0
Biological,Freshwater_stream_webs_Stony,112,830,variation_neighborhood,20,0.7955894826123834,0.09549164399504662,23.0,72.0
Biological,Freshwater_stream_webs_Stony,112,830,variation_edges,100,0.8499885885690066,0.0,112.0,830.0
Biological,Freshwater_stream_webs_Stony,112,830,variation_edges,80,0.8993947602319381,0.22048077266663313,90.0,717.0
Biological,Freshwater_stream_webs_Stony,112,830,variation_edges,60,0.8862549666644218,0.16698281280696392,68.0,498.0
Biological,Freshwater_stream_webs_Stony,112,830,variation_edges,40,0.8281988823613698,0.09947726922109723,45.0,270.0
Biological,Freshwater_stream_webs_Stony,112,830,variation_edges,20,0.7139874739039667,0.06298211589455605,23.0,67.0
Economic,577ee40d58d31bd664bac0ee,113,2944,variation_neighborhood,100,0.9698220273407274,0.0,113.0,2944.0
Economic,577ee40d58d31bd664bac0ee,113,2944,variation_neighborhood,80,0.9448221686485901,0.4378531319089234,92.0,1689.0
Economic,577ee40d58d31bd664bac0ee,113,2944,variation_neighborhood,60,0.9122996225305161,0.32550711184740067,71.0,855.0
Economic,577ee40d58d31bd664bac0ee,113,2944,variation_neighborhood,40,0.748459824354437,0.20393608324229717,46.0,308.0
Economic,577ee40d58d31bd664bac0ee,113,2944,variation_neighborhood,20,0.7340787554691298,0.15809420216828585,23.0,130.0
Economic,577ee40d58d31bd664bac0ee,113,2944,variation_edges,100,0.9700722394220846,0.0,113.0,2944.0
Economic,577ee40d58d31bd664bac0ee,113,2944,variation_edges,80,0.9602080763661714,0.29728778917342424,91.0,2114.0
Economic,577ee40d58d31bd664bac0ee,113,2944,variation_edges,60,0.9294182382071933,0.1836978942155838,68.0,1348.0
Economic,577ee40d58d31bd664bac0ee,113,2944,variation_edges,40,0.8704427904629746,0.1305680563673377,46.0,744.0
Economic,577ee40d58d31bd664bac0ee,113,2944,variation_edges,20,0.8695652173913043,0.0942051149904728,23.0,186.0
Informational,5902c73762da632511870ff0,118,613,variation_neighborhood,100,0.8812230187334151,0.0,118.0,613.0
Informational,5902c73762da632511870ff0,118,613,variation_neighborhood,80,0.8274186329049171,0.2506635934114456,95.0,388.0
Informational,5902c73762da632511870ff0,118,613,variation_neighborhood,60,0.760375350682016,0.18195051094517112,71.0,284.0
Informational,5902c73762da632511870ff0,118,613,variation_neighborhood,40,0.8294031549845504,0.13430375698953867,48.0,199.0
Informational,5902c73762da632511870ff0,118,613,variation_neighborhood,20,0.8016877637130801,0.10885933600366116,25.0,64.0
Informational,5902c73762da632511870ff0,118,613,variation_edges,100,0.8853607098802276,0.0,118.0,613.0
Informational,5902c73762da632511870ff0,118,613,variation_edges,80,0.9056583418738874,0.22093942295759916,95.0,485.0
Informational,5902c73762da632511870ff0,118,613,variation_edges,60,0.8390141583639223,0.14910291321575642,72.0,396.0
Informational,5902c73762da632511870ff0,118,613,variation_edges,40,0.8500286204922726,0.09350968198850751,48.0,243.0
Informational,5902c73762da632511870ff0,118,613,variation_edges,20,0.8286644951140065,0.05602275999262929,24.0,85.0
Technological,ISCAS89_Benchmark_Circuits__s208_benc,125,176,variation_neighborhood,100,0.9965679420363543,0.0,125.0,176.0
Technological,ISCAS89_Benchmark_Circuits__s208_benc,125,176,variation_neighborhood,80,0.9664634146341463,0.2580971820279956,101.0,152.0
Technological,ISCAS89_Benchmark_Circuits__s208_benc,125,176,variation_neighborhood,60,0.9287925696594427,0.15923807304352522,75.0,119.0
Technological,ISCAS89_Benchmark_Circuits__s208_benc,125,176,variation_neighborhood,40,0.8428890543559195,0.10988724790513515,50.0,91.0
Technological,ISCAS89_Benchmark_Circuits__s208_benc,125,176,variation_neighborhood,20,0.9591474245115453,0.1040993919596076,26.0,37.0
Technological,ISCAS89_Benchmark_Circuits__s208_benc,125,176,variation_edges,100,1.0007658922644882,0.0,125.0,176.0
Technological,ISCAS89_Benchmark_Circuits__s208_benc,125,176,variation_edges,80,0.9481161210623842,0.1631068577989936,100.0,151.0
Technological,ISCAS89_Benchmark_Circuits__s208_benc,125,176,variation_edges,60,0.9422850412249706,0.10103765223175287,75.0,126.0
Technological,ISCAS89_Benchmark_Circuits__s208_benc,125,176,variation_edges,40,0.9490221224751524,0.06398507300764322,50.0,87.0
Technological,ISCAS89_Benchmark_Circuits__s208_benc,125,176,variation_edges,20,0.9236641221374046,0.03750093327835202,25.0,47.0
Technological,ISCAS89_Benchmark_Circuits__s208_1_benc,131,190,variation_neighborhood,100,0.9964005235602095,0.0,131.0,190.0
Technological,ISCAS89_Benchmark_Circuits__s208_1_benc,131,190,variation_neighborhood,80,0.9493034611518024,0.19393383571878076,105.0,158.0
Technological,ISCAS89_Benchmark_Circuits__s208_1_benc,131,190,variation_neighborhood,60,0.9874189858940144,0.14709633495658636,79.0,128.0
Technological,ISCAS89_Benchmark_Circuits__s208_1_benc,131,190,variation_neighborhood,40,0.9484649122807017,0.17755371611565351,53.0,98.0
Technological,ISCAS89_Benchmark_Circuits__s208_1_benc,131,190,variation_neighborhood,20,0.9457627118644067,0.1081689321435988,28.0,55.0
Technological,ISCAS89_Benchmark_Circuits__s208_1_benc,131,190,variation_edges,100,1.0027373577294338,0.0,131.0,190.0
Technological,ISCAS89_Benchmark_Circuits__s208_1_benc,131,190,variation_edges,80,0.9509287496534516,0.172346293926239,105.0,164.0
Technological,ISCAS89_Benchmark_Circuits__s208_1_benc,131,190,variation_edges,60,0.9568950098372384,0.1092825960367918,79.0,138.0
Technological,ISCAS89_Benchmark_Circuits__s208_1_benc,131,190,variation_edges,40,0.9862142099681867,0.0725773717276752,53.0,104.0
Technological,ISCAS89_Benchmark_Circuits__s208_1_benc,131,190,variation_edges,20,0.8767908309455588,0.04175875894725323,27.0,53.0
Informational,583d15578cf714f319c44aca,134,282,variation_neighborhood,100,0.46562358958928834,0.0,134.0,282.0
Informational,583d15578cf714f319c44aca,134,282,variation_neighborhood,80,0.17387218045112782,0.20615938631817698,108.0,147.0
Informational,583d15578cf714f319c44aca,134,282,variation_neighborhood,60,0.19240506329113924,0.13449737802147865,81.0,98.0
Informational,583d15578cf714f319c44aca,134,282,variation_neighborhood,40,0.29106474050294273,0.13150832802057266,58.0,65.0
Informational,583d15578cf714f319c44aca,134,282,variation_neighborhood,20,0.25972396486825594,0.11864758469164371,50.0,50.0
Informational,583d15578cf714f319c44aca,134,282,variation_edges,100,0.47011468064099643,0.0,134.0,282.0
Informational,583d15578cf714f319c44aca,134,282,variation_edges,80,0.4961534173263463,0.18738276464864612,108.0,202.0
Informational,583d15578cf714f319c44aca,134,282,variation_edges,60,0.45050761421319796,0.11618281109258533,81.0,116.0
Informational,583d15578cf714f319c44aca,134,282,variation_edges,40,0.2972596377148165,0.08705296507105231,55.0,59.0
Informational,583d15578cf714f319c44aca,134,282,variation_edges,20,0.3024662633783155,0.08500285027548671,55.0,59.0
Economic,577ee40d58d31bd664bac0ed,145,2266,variation_neighborhood,100,0.8970085826181151,0.0,145.0,2266.0
Economic,577ee40d58d31bd664bac0ed,145,2266,variation_neighborhood,80,0.7562071297459183,0.48584799375385046,117.0,1237.0
Economic,577ee40d58d31bd664bac0ed,145,2266,variation_neighborhood,60,0.7078978558345006,0.27176650194451213,87.0,522.0
Economic,577ee40d58d31bd664bac0ed,145,2266,variation_neighborhood,40,0.7349454717875771,0.2029548748396337,58.0,360.0
Economic,577ee40d58d31bd664bac0ed,145,2266,variation_neighborhood,20,0.8576533650982727,0.17010202491655946,29.0,221.0
Economic,577ee40d58d31bd664bac0ed,145,2266,variation_edges,100,0.8963363863447127,0.0,145.0,2266.0
Economic,577ee40d58d31bd664bac0ed,145,2266,variation_edges,80,0.88896642630069,0.4720451389439404,116.0,1845.0
Economic,577ee40d58d31bd664bac0ed,145,2266,variation_edges,60,0.8517526928584771,0.25920167891308665,87.0,1391.0
Economic,577ee40d58d31bd664bac0ed,145,2266,variation_edges,40,0.9230030194894318,0.16609644005075097,58.0,881.0
Economic,577ee40d58d31bd664bac0ed,145,2266,variation_edges,20,0.8638743455497382,0.09671357600018382,29.0,286.0
Informational,5922400c62da63251188d3ea,146,180,variation_neighborhood,100,0.4587717151945192,0.0,146.0,180.0
Informational,5922400c62da63251188d3ea,146,180,variation_neighborhood,80,0.32358070141445455,0.1909115221351385,117.0,123.0
Informational,5922400c62da63251188d3ea,146,180,variation_neighborhood,60,0.3873431533006001,0.1693479958921671,89.0,92.0
Informational,5922400c62da63251188d3ea,146,180,variation_neighborhood,40,0.4288777698355969,0.10406011901795864,60.0,63.0
Informational,5922400c62da63251188d3ea,146,180,variation_neighborhood,20,0.5574912891986062,0.07732122810557485,32.0,35.0
Informational,5922400c62da63251188d3ea,146,180,variation_edges,100,0.46337157987643424,0.0,146.0,180.0
Informational,5922400c62da63251188d3ea,146,180,variation_edges,80,0.4871753508630424,0.19206120679154992,117.0,144.0
Informational,5922400c62da63251188d3ea,146,180,variation_edges,60,0.5301256120928253,0.13787484914064407,90.0,114.0
Informational,5922400c62da63251188d3ea,146,180,variation_edges,40,0.632512315270936,0.11699793860316277,66.0,87.0
Informational,5922400c62da63251188d3ea,146,180,variation_edges,20,0.6302250803858521,0.1043920642696321,66.0,81.0
Technological,5728dc4b461efe0c7a675f41,149,273,variation_neighborhood,100,0.8447488584474886,0.0,149.0,273.0
Technological,5728dc4b461efe0c7a675f41,149,273,variation_neighborhood,80,0.894811994288434,0.26673615630716085,120.0,233.0
Technological,5728dc4b461efe0c7a675f41,149,273,variation_neighborhood,60,0.9148827726809379,0.18474796693772078,90.0,185.0
Technological,5728dc4b461efe0c7a675f41,149,273,variation_neighborhood,40,0.873336022589754,0.12549398187547922,60.0,130.0
Technological,5728dc4b461efe0c7a675f41,149,273,variation_neighborhood,20,0.8567208271787297,0.10197779396548867,30.0,70.0
Technological,5728dc4b461efe0c7a675f41,149,273,variation_edges,100,0.8491432068543452,0.0,149.0,273.0
Technological,5728dc4b461efe0c7a675f41,149,273,variation_edges,80,0.8203540679113862,0.22410245425999165,119.0,226.0
Technological,5728dc4b461efe0c7a675f41,149,273,variation_edges,60,0.8644679206390106,0.21771349478513002,90.0,183.0
Technological,5728dc4b461efe0c7a675f41,149,273,variation_edges,40,0.8582755203171457,0.09090901026502252,60.0,133.0
Technological,5728dc4b461efe0c7a675f41,149,273,variation_edges,20,0.711847879083374,0.05340779712423682,30.0,69.0
Technological,ISCAS89_Benchmark_Circuits__s298_benc,156,264,variation_neighborhood,100,0.887293950627021,0.0,156.0,264.0
Technological,ISCAS89_Benchmark_Circuits__s298_benc,156,264,variation_neighborhood,80,0.9041783267393613,0.31109509989619255,126.0,224.0
Technological,ISCAS89_Benchmark_Circuits__s298_benc,156,264,variation_neighborhood,60,0.9225543478260869,0.16942665399983525,94.0,172.0
Technological,ISCAS89_Benchmark_Circuits__s298_benc,156,264,variation_neighborhood,40,0.9149096385542168,0.17219670210033655,66.0,137.0
Technological,ISCAS89_Benchmark_Circuits__s298_benc,156,264,variation_neighborhood,20,0.9819639278557115,0.11155067943036556,32.0,48.0
Technological,ISCAS89_Benchmark_Circuits__s298_benc,156,264,variation_edges,100,0.877808988764045,0.0,156.0,264.0
Technological,ISCAS89_Benchmark_Circuits__s298_benc,156,264,variation_edges,80,0.8827977315689981,0.23423421382904053,125.0,229.0
Technological,ISCAS89_Benchmark_Circuits__s298_benc,156,264,variation_edges,60,0.8893762183235868,0.17360239708796144,94.0,191.0
Technological,ISCAS89_Benchmark_Circuits__s298_benc,156,264,variation_edges,40,0.8648542159180457,0.09290099097415805,62.0,132.0
Technological,ISCAS89_Benchmark_Circuits__s298_benc,156,264,variation_edges,20,0.9453405017921147,0.053153992630541325,32.0,74.0
Technological,5728dc4b461efe0c7a675f3b,159,293,variation_neighborhood,100,0.9455004559163919,0.0,159.0,293.0
Technological,5728dc4b461efe0c7a675f3b,159,293,variation_neighborhood,80,0.8854388808325514,0.3625306859612465,129.0,253.0
Technological,5728dc4b461efe0c7a675f3b,159,293,variation_neighborhood,60,0.8675541516245487,0.21905267611145973,96.0,205.0
Technological,5728dc4b461efe0c7a675f3b,159,293,variation_neighborhood,40,0.9416469732775858,0.13840027106925845,64.0,144.0
Technological,5728dc4b461efe0c7a675f3b,159,293,variation_neighborhood,20,0.9516746411483253,0.11206809291616082,32.0,77.0
Technological,5728dc4b461efe0c7a675f3b,159,293,variation_edges,100,0.9400934514261803,0.0,159.0,293.0
Technological,5728dc4b461efe0c7a675f3b,159,293,variation_edges,80,0.9036725392234201,0.2617574413307011,128.0,245.0
Technological,5728dc4b461efe0c7a675f3b,159,293,variation_edges,60,0.8606831882116545,0.1562608452513814,96.0,208.0
Technological,5728dc4b461efe0c7a675f3b,159,293,variation_edges,40,0.8841036414565826,0.10016400273889303,64.0,150.0
Technological,5728dc4b461efe0c7a675f3b,159,293,variation_edges,20,0.908240794856809,0.055497811175882816,32.0,84.0
Technological,Software_function-callgraphs_2002_Digital_Material_4_3_2002,162,252,variation_neighborhood,100,0.7684027490270763,0.0,162.0,252.0
Technological,Software_function-callgraphs_2002_Digital_Material_4_3_2002,162,252,variation_neighborhood,80,0.7491688215736978,0.2837244947440922,130.0,197.0
Technological,Software_function-callgraphs_2002_Digital_Material_4_3_2002,162,252,variation_neighborhood,60,0.8360030511060259,0.1688473466783762,98.0,152.0
Technological,Software_function-callgraphs_2002_Digital_Material_4_3_2002,162,252,variation_neighborhood,40,0.913503971756399,0.13710387889295816,65.0,116.0
Technological,Software_function-callgraphs_2002_Digital_Material_4_3_2002,162,252,variation_neighborhood,20,0.9619341563786008,0.11709228297695518,33.0,62.0
Technological,Software_function-callgraphs_2002_Digital_Material_4_3_2002,162,252,variation_edges,100,0.7589760366402224,0.0,162.0,252.0
Technological,Software_function-callgraphs_2002_Digital_Material_4_3_2002,162,252,variation_edges,80,0.748490526754112,0.2474438790231943,130.0,207.0
Technological,Software_function-callgraphs_2002_Digital_Material_4_3_2002,162,252,variation_edges,60,0.733142037302726,0.15594764333218336,98.0,161.0
Technological,Software_function-callgraphs_2002_Digital_Material_4_3_2002,162,252,variation_edges,40,0.7214254671881791,0.10045596398413181,65.0,117.0
Technological,Software_function-callgraphs_2002_Digital_Material_4_3_2002,162,252,variation_edges,20,0.8029739776951673,0.05688753491267562,35.0,64.0
Technological,5728dc4b461efe0c7a675f3c,167,309,variation_neighborhood,100,0.9845306764551652,0.0,167.0,309.0
Technological,5728dc4b461efe0c7a675f3c,167,309,variation_neighborhood,80,0.9442025479761329,0.3483760803937912,134.0,262.0
Technological,5728dc4b461efe0c7a675f3c,167,309,variation_neighborhood,60,0.9405314213412063,0.2322453106753528,101.0,215.0
Technological,5728dc4b461efe0c7a675f3c,167,309,variation_neighborhood,40,0.9369259032455602,0.15796178113669157,67.0,170.0
Technological,5728dc4b461efe0c7a675f3c,167,309,variation_neighborhood,20,0.8458852867830424,0.11814186302945018,34.0,81.0
Technological,5728dc4b461efe0c7a675f3c,167,309,variation_edges,100,0.9834348196163164,0.0,167.0,309.0
Technological,5728dc4b461efe0c7a675f3c,167,309,variation_edges,80,0.9760545512210592,0.27170372288674116,134.0,268.0
Technological,5728dc4b461efe0c7a675f3c,167,309,variation_edges,60,0.952087821893916,0.1887456332333386,101.0,224.0
Technological,5728dc4b461efe0c7a675f3c,167,309,variation_edges,40,0.850971547536433,0.1139867939054966,67.0,167.0
Technological,5728dc4b461efe0c7a675f3c,167,309,variation_edges,20,0.9032258064516129,0.053457302041351795,34.0,94.0
Economic,56e9db8da6d70217090cdf2b,183,945,variation_neighborhood,100,0.5339053480380045,0.0,183.0,945.0
Economic,56e9db8da6d70217090cdf2b,183,945,variation_neighborhood,80,0.05757247358439447,0.6603693328797817,168.0,300.0
Economic,56e9db8da6d70217090cdf2b,183,945,variation_neighborhood,60,0.4061433447098976,0.2848883429542184,110.0,262.0
Economic,56e9db8da6d70217090cdf2b,183,945,variation_neighborhood,40,0.14636790748102638,0.17224288126453757,75.0,79.0
Economic,56e9db8da6d70217090cdf2b,183,945,variation_neighborhood,20,0.24132730015082957,0.11968010105192661,38.0,39.0
Economic,56e9db8da6d70217090cdf2b,183,945,variation_edges,100,0.5339893067349598,0.0,183.0,945.0
Economic,56e9db8da6d70217090cdf2b,183,945,variation_edges,80,0.13717855849329952,0.4495508731342852,147.0,470.0
Economic,56e9db8da6d70217090cdf2b,183,945,variation_edges,60,0.13070692194403535,0.38482866482809186,147.0,341.0
Economic,56e9db8da6d70217090cdf2b,183,945,variation_edges,40,0.10342711894118678,0.34999070409685373,134.0,244.0
Economic,56e9db8da6d70217090cdf2b,183,945,variation_edges,20,0.10339087006045737,0.3623775187879801,134.0,244.0
Technological,ISCAS89_Benchmark_Circuits__s382_benc,183,313,variation_neighborhood,100,0.9057159316392499,0.0,183.0,313.0
Technological,ISCAS89_Benchmark_Circuits__s382_benc,183,313,variation_neighborhood,80,0.9046862589356632,0.3537948220036924,147.0,262.0
Technological,ISCAS89_Benchmark_Circuits__s382_benc,183,313,variation_neighborhood,60,0.8450395083406497,0.23882145201787353,110.0,206.0
